 1.45016687e+10 -1.94801491e+01  1.45016687e+10 -4.64503382e+01 
 1.50705986e+10 -2.07179204e+01  1.50705986e+10 -4.91893678e+01 
 1.56618487e+10 -2.19493110e+01  1.56618487e+10 -5.19846198e+01 
 1.62762947e+10 -2.31738215e+01  1.62762947e+10 -5.48382969e+01 
 1.69148468e+10 -2.43909303e+01  1.69148468e+10 -5.77524994e+01 
 1.75784505e+10 -2.56000927e+01  1.75784505e+10 -6.07292107e+01 
 1.82680887e+10 -2.68007411e+01  1.82680887e+10 -6.37702825e+01 
 1.89847828e+10 -2.79922844e+01  1.89847828e+10 -6.68774177e+01 
 1.97295943e+10 -2.91741081e+01  1.97295943e+10 -7.00521541e+01 
 2.05036263e+10 -3.03455753e+01  2.05036263e+10 -7.32958455e+01 
 2.13080251e+10 -3.15060263e+01  2.13080251e+10 -7.66096433e+01 
 2.21439821e+10 -3.26547804e+01  2.21439821e+10 -7.99944770e+01 
 2.30127354e+10 -3.37911367e+01  2.30127354e+10 -8.34510344e+01 
 2.39155716e+10 -3.49143761e+01  2.39155716e+10 -8.69797414e+01 
 2.48538280e+10 -3.60237629e+01  2.48538280e+10 -9.05807424e+01 
 2.58288940e+10 -3.71185479e+01  2.58288940e+10 -9.42538804e+01 
 2.68422138e+10 -3.81979704e+01  2.68422138e+10 -9.79986786e+01 
 2.78952883e+10 -3.92612624e+01  2.78952883e+10 -1.01814322e+02 
 2.89896770e+10 -4.03076520e+01  2.89896770e+10 -1.05699644e+02 
 3.01270007e+10 -4.13363672e+01  3.01270007e+10 -1.09653107e+02 
 3.13089440e+10 -4.23466413e+01  3.13089440e+10 -1.13672796e+02 
 3.25372573e+10 -4.33377171e+01  3.25372573e+10 -1.17756408e+02 
 3.38137598e+10 -4.43088527e+01  3.38137598e+10 -1.21901244e+02 
 3.51403422e+10 -4.52593269e+01  3.51403422e+10 -1.26104213e+02 
 3.65189690e+10 -4.61884447e+01  3.65189690e+10 -1.30361828e+02 
 3.79516821e+10 -4.70955439e+01  3.79516821e+10 -1.34670218e+02 
 3.94406035e+10 -4.79800001e+01  3.94406035e+10 -1.39025139e+02 
 4.09879383e+10 -4.88412334e+01  4.09879383e+10 -1.43421986e+02 
 4.25959782e+10 -4.96787136e+01  4.25959782e+10 -1.47855820e+02 
 4.42671047e+10 -5.04919657e+01  4.42671047e+10 -1.52321394e+02 
 4.60037929e+10 -5.12805748e+01  4.60037929e+10 -1.56813180e+02 
 4.78086149e+10 -5.20441909e+01  4.78086149e+10 -1.61325409e+02 
 4.96842438e+10 -5.27825324e+01  4.96842438e+10 -1.65852106e+02 
 5.16334573e+10 -5.34953892e+01  5.16334573e+10 -1.70387135e+02 
 5.36591425e+10 -5.41826255e+01  5.36591425e+10 -1.74924247e+02 
 5.57642994e+10 -5.48441809e+01  5.57642994e+10 -1.79457121e+02 
